time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.25855481958,-0.53767280741,17.4754494798,6.18914853029,0.130233067815,0.0,-1.68919640429,-0.84413462499,4.87873666001,-0.0817860909979,-0.00241019879193,0.0,440.4054223042864,438.5144455617806,442.9820144434622,440.6537565677423
2.580000000000002,-1.36236324243,-0.59007453488,17.768851782,6.18339375763,0.129889685743,0.0,-1.77106887749,-0.903072264347,4.90111296593,-0.110030623863,-0.00903602371234,0.0,439.8110727054182,439.261952101533,440.6268394463415,438.2781054392917
2.640000000000002,-1.47105032291,-0.646096264385,18.0633264662,6.17728093056,0.129843544658,0.0,-1.8518313332,-0.96486820445,4.91450582357,-0.0937363597513,0.00749841406702,0.0,435.1292863723315,436.5115355324335,437.69176823486225,439.0362521037676
2.700000000000002,-1.58440859328,-0.705784476874,18.3572000998,6.17213514717,0.129926443338,0.0,-1.92683974292,-1.02518797083,4.88128931094,-0.0777946971078,-0.00473544973426,0.0,422.46354764548744,421.4071327061024,421.6564899827989,423.0247174465156
2.760000000000002,-1.70242187778,-0.769300876901,18.6501903585,6.16855376596,0.129598483819,0.0,-2.00693601832,-1.09236869531,4.88490828814,-0.0415926184566,-0.00619656413731,0.0,434.5513097738515,434.4288848972953,432.6524049972487,435.6868226839282
2.820000000000002,-1.82594727284,-0.837528838566,18.9487707811,6.16677683398,0.128473782731,0.0,-2.11040122319,-1.18203362901,5.06683099039,-0.0176405624015,-0.0312931460514,0.0,489.46867610111843,487.5972318106852,489.56143090799617,491.3402430052173
2.880000000000002,-1.95489685345,-0.910487563598,19.252379544,6.16522323523,0.127455764939,0.0,-2.18785302592,-1.25005618787,5.05343768896,-0.0341452257724,-0.00264207314312,0.0,429.9711098330362,432.39192442550296,431.63059259867435,430.2351191701618
2.940000000000002,-2.08900938523,-0.988037862928,19.5592110706,6.16384626063,0.127102978558,0.0,-2.28249698532,-1.33505907482,5.17359282732,-0.011755316537,-0.00911763352426,0.0,474.0364743027812,473.53861828614504,471.6863840445914,473.41243266291656
3.000000000000002,-2.22883378289,-1.07074752047,19.8735034918,6.16327356622,0.126076242528,0.0,-2.37818475177,-1.42192957284,5.30210219836,-0.0073344820842,-0.0251066888122,0.0,476.6965490918963,475.47309177564966,477.8029069066661,478.1400070699285
3.0600000000000023,-2.37392740843,-1.15825244736,20.1919167312,6.16285744518,0.124121125042,0.0,-2.45815171153,-1.49494753391,5.31155485575,-0.00653620821771,-0.0400627366327,0.0,442.6530679474117,441.4200464690674,441.1363770827208,441.20241229440654
